1141,1110,-5
1334,1688,92
1334,1688,92
1334,1688,92
1334,1688,92
2036,1703,96
2147,1675,106
2265,1688,108
1868,1684,108
1984,1691,108
2096,1690,108
2608,1684,108
2902,1686,108
2693,1684,108
2367,1687,108
2678,2089,109
3091,2520,110
3578,2318,96
3578,2318,96
3578,2318,96
3578,2318,96
3715,3388,101
4810,3295,86
4453,3872,100
4506,3862,92
7384
