1215,895,-5
1685,1045,-2
1685,1045,-2
1685,1045,-2
1685,1045,-2
1703,982,4
1751,1088,16
1777,1110,20
1777,1110,20
1777,1110,20
1777,1110,20
1777,1110,20
1777,1110,20
1777,1110,20
1777,1110,20
2139,1273,19
2557,1347,18
2881,1556,20
2881,1556,20
2881,1556,20
2881,1556,20
3466,1622,16
3654,1744,15
3947,1827,10
3900,1796,3
