1262,974,4
1672,995,-1
1672,995,-1
1672,995,-1
1672,995,-1
1736,1051,6
1729,1121,16
1723,1061,18
1723,1061,18
1723,1061,18
1723,1061,18
1723,1061,18
1723,1061,18
1723,1061,18
1723,1061,18
2150,1189,19
2526,1383,19
2900,1569,21
2741,1532,19
2741,1532,19
2741,1532,19
3441,1683,17
3657,1742,15
3886,1781,9
3906,1796,3
