1167,928,-3
1664,1027,0
1664,1027,0
1664,1027,0
1664,1027,0
1674,1064,5
1674,1071,18
1708,1063,19
1708,1063,19
1708,1063,19
1708,1063,19
1708,1063,19
1708,1063,19
1708,1063,19
1708,1063,19
2068,1169,19
2552,1372,20
2769,1503,18
2769,1503,18
2769,1503,18
2769,1503,18
3392,1703,18
3618,1742,16
3874,1821,11
3892,1716,2
5090
