1222,1030,0
1697,1021,0
1697,1021,0
1697,1021,0
1697,1021,0
1682,1015,6
1683,1068,16
1673,1092,20
1673,1092,20
1673,1092,20
1673,1092,20
1673,1092,20
1673,1092,20
1673,1092,20
1673,1092,20
2090,1173,19
2530,1347,20
2760,1504,18
2760,1504,18
2760,1504,18
2760,1504,18
3428,1656,17
3442,1748,16
3893,1793,10
3875,1766,3
34239
