1231,983,-3
1711,1016,-1
1711,1016,-1
1711,1016,-1
1711,1016,-1
1714,1025,5
1765,1122,17
1753,1062,19
1753,1062,19
1753,1062,19
1753,1062,19
1753,1062,19
1753,1062,19
1753,1062,19
1753,1062,19
2180,1285,21
2509,1426,19
2900,1583,21
2900,1583,21
2900,1583,21
2900,1583,21
3447,1686,17
3627,1727,14
3927,1825,10
3860,1796,3
