1210,1063,8
1018,739,-89
1039,917,-88
1064,1092,-87
1046,568,-88
1118,1018,-79
1121,1326,-70
1121,1686,-67
1021,2194,-72
1021,2194,-72
1021,2194,-72
1021,2194,-72
1021,2194,-72
1021,2194,-72
1021,2194,-72
1011,1886,-84
1286,1006,-72
1535,954,-70
1468,1124,-72
1468,1124,-72
1468,1124,-72
1607,460,-75
1787,466,-72
1805,34,-81
1755,2,-87
1272
