1210,1091,0
1649,1036,0
1649,1036,0
1649,1036,0
1649,1036,0
1690,1035,6
1710,1045,16
1681,1028,19
1681,1028,19
1681,1028,19
1681,1028,19
1681,1028,19
1681,1028,19
1681,1028,19
1681,1028,19
2097,1183,19
2523,1348,19
2726,1456,17
2726,1456,17
2726,1456,17
2726,1456,17
3405,1672,17
3676,1730,15
3887,1731,9
3889,1762,3
37423
